"Date"	"Price..Open."	"Price..High."	"Price..Low."	"Price..Close."	"Real.Volume"	"Circulating.Marketcap"	"Marketcap.Dominance"
"3864"	2020-11-11	15307.8107713252	15986.03414531	15286.021866181	15696.2766447928	3085735649.26938	283915588086.804	63.8992347818056
"3863"	2020-11-12	15702.6037116386	16363.1438149725	15452.8524654336	16314.9691015009	4284969648.54453	291253566283.694	64.3318391740354
"3862"	2020-11-13	16307.6775810515	16502.5079273438	15961.679613897	16327.2683113016	3129856882.16788	302490715890.54	65.225795008275
"3861"	2020-11-14	16327.5214187638	16332.8869606375	15686.5422824961	16071.501880622	2339614833.55527	302873293993.583	65.1497412793352
"3860"	2020-11-15	16072.5069607637	16168.3961095239	15764.5451286048	15946.2002340843	1643953830.95318	298157884768.857	65.1986147497368
"3859"	2020-11-16	15970.3127273015	16882.5042226768	15855.7189662842	16720.1449541251	3284763345.67778	296278075028.749	65.416944246832
"3858"	2020-11-17	16716.6738951166	17872.7875625618	16556.6262915704	17676.5680672839	4849127396.38282	310140827991.589	65.7658327541978
"3857"	2020-11-18	17679.3772265564	19170.9470901065	17216.7950716029	17786.1194343816	6784158905.63066	328020335677.568	66.2174592940125
"3856"	2020-11-19	17794.7138725385	18188.9792554117	17345.3710222767	17825.9028196188	3662534481.81666	330175517197.632	66.0836356344237
"3855"	2020-11-20	17822.0048219963	18833.5392467814	17764.8306130293	18684.6965875334	4032203440.45578	330700611048.877	66.0415814764651
"3854"	2020-11-21	18692.7038244979	18986.2864088598	18330.6302829929	18703.929118307	3417973022.51847	346876830192.205	65.9211660990989
"3853"	2020-11-22	18687.4074273921	18763.6306746608	17617.6742946217	18434.3049300417	3638211243.10235	346798873284.724	63.9516284277068
"3852"	2020-11-23	18422.1326733984	18774.6071857948	18007.1980316147	18372.2955633816	3566358519.87338	341892862476.086	63.9242407042913
"3851"	2020-11-24	18387.4943983017	19448.4905268504	18033.788407239	19168.0639252872	5794106629.3398	341265651487.721	61.6484483953814
"3850"	2020-11-25	19173.9161364146	19504.2404394855	18470.5275062118	18713.3815300599	4590623196.25261	355879956120.07	61.800705133044
"3849"	2020-11-26	18726.0056054069	18915.8945380358	16200.6290039902	17169.6983723484	9089545087.77461	347584018479.373	62.4057694797805
"3848"	2020-11-27	17163.3363717112	17477.1252778172	16439.8992919808	17150.1614700001	3954833582.74468	318594848064.84	62.6378130850751
"3847"	2020-11-28	17134.2768716735	17897.8567533848	16880.5317629524	17735.3995774345	2677389969.61225	318071927719.977	62.4035300694852
"3846"	2020-11-29	17724.4463104956	18364.2814643847	17532.5781300832	18200.009909142	2102450731.02939	329044151328.024	62.2466036312222
"3845"	2020-11-30	18199.2488495825	19874.6269097769	18199.0258574273	19704.0120904941	5967508283.56045	337871444805.913	62.1213847881099
"3844"	2020-12-01	19680.6455542403	19917.9637748491	18070.4039295811	18784.5370733113	6688550231.89512	365392475624.105	62.5835883062913
"3843"	2020-12-02	18784.546244543	19348.0653973943	18336.3121235793	19222.1281061467	3891028908.11577	348770812406.417	62.6761414456718
"3842"	2020-12-03	19219.1876042448	19619.0613074483	18879.2234380079	19440.1849477066	3041884511.95457	356859626012.784	62.5285104350134
"3841"	2020-12-04	19436.8363888702	19546.2684076254	18574.3584284397	18657.3469675668	3342294706.65249	360918405113.553	62.4455385147692
"3840"	2020-12-05	18662.6052052282	19188.7386084556	18506.5530273011	19158.8315439914	1932610041.94154	346558676251.468	63.0160615161512
"3839"	2020-12-06	19157.2027341127	19434.4044591437	18867.7277181419	19376.0994953552	1903493258.33446	355759483780.669	62.6435443914774
"3838"	2020-12-07	19393.1326987169	19436.4152984262	18900.5543526395	19176.8939808066	2340818387.91748	360159023269.567	62.7563871211945
"3837"	2020-12-08	19177.6620971064	19301.0391514273	18183.8052966568	18313.2335873121	3608993802.62279	356174684799.181	62.7867654534544
"3836"	2020-12-09	18309.3795384368	18644.0267358647	17642.7886069317	18548.1720507904	4332140117.94366	340064531093.544	62.9868762551443
"3835"	2020-12-10	18547.8491603826	18559.9938711529	17902.1027289249	18254.4125866833	2897803548.65998	344508761934.911	62.651653884887
"3834"	2020-12-11	18256.613804862	18292.1474778903	17574.1428217727	18037.6114434943	3283211444.5736	339115092150.112	62.9051859537506
"3833"	2020-12-12	18053.1107467918	18959.6735950784	18017.9742241579	18815.6843489437	2251607815.69259	335349939257.735	63.1584450440746
"3832"	2020-12-13	18793.9760741445	19420.9462808543	18720.658873508	19163.827292556	2913233856.46934	349130390603.962	63.1846837034426
"3831"	2020-12-14	19165.4012527209	19347.6569747652	18986.7622156754	19270.4529830766	2358645226.11496	356047625110.133	63.1214775611871
"3830"	2020-12-15	19271.0181981821	19568.3465000454	19045.6717244917	19436.2947669453	3342251997.20562	358026485120.273	63.3609228878173
"3829"	2020-12-16	19430.1055008467	21571.4674926942	19289.5670890744	21358.6299978334	7092823506.77105	360999459538.691	63.5662391432032
"3828"	2020-12-17	21368.3411828202	23768.2041005651	21241.2713507291	22811.018280698	11933352235.461	397027929132.061	64.0948790290763
"3827"	2020-12-18	22809.5015405828	23280.1811802945	22344.1555921466	23138.0575677861	4868164206.03684	423827366466.485	65.445883153177
"3826"	2020-12-19	23158.79962867	24203.7654385547	22774.5103684279	23850.6457134442	5290498662.71366	430340616195.941	65.4027023172384
"3825"	2020-12-20	23868.723145469	24302.3139605697	23094.8621039425	23475.5414661918	4538861417.16698	443555064639.484	65.890703067189
"3824"	2020-12-21	23477.7716377409	24109.1750762777	21890.9204686455	22723.0956512674	6529254894.11422	436309933489.39	65.9094636384332
"3823"	2020-12-22	22723.1956821968	23841.0179903108	22358.8696779602	23820.5578248107	5149791018.24485	422307247638.174	66.3527124178602
"3822"	2020-12-23	23828.5845649176	24105.3566508346	22607.5858103755	23228.6293193384	6938021235.44269	442873695494.475	66.9386700993484
"3821"	2020-12-24	23244.1524762123	23787.4537080953	22702.5189777475	23725.7880822779	4139462336.38965	432029867575.785	68.9193617827343
"3820"	2020-12-25	23736.2649354326	24780.0612027504	23416.2055202992	24706.3413480072	5169543515.33427	441197939019.564	67.8746497736668
"3819"	2020-12-26	24663.3694427489	26830.5204672427	24488.2116243043	26463.3331644084	6370701355.28465	458451624197.69	68.4380903374746
"3818"	2020-12-27	26453.9282391123	28375.1983889466	25748.4508801139	26250.4577942842	10430231881.1897	491759667210.858	69.7731742296762
"3817"	2020-12-28	26248.5645637209	27469.3961371844	26069.019129082	27032.2891520721	5653047035.07519	487968362287.494	69.02653694228
"3816"	2020-12-29	27036.8329839606	27387.3107598276	25832.2695238286	27360.0051853913	5558735978.82538	502648201609.075	68.7470979645433
"3815"	2020-12-30	27363.6338921085	28999.010849869	27337.6009218217	28886.3158534391	7442424435.92991	508753096859.012	69.0187742194119
"3814"	2020-12-31	28893.6168151802	29304.8766993593	27852.6846945885	28961.1641905445	7007438798.52983	537229005907.401	70.0049955829389
"3813"	2021-01-01	28963.1162824266	29674.3663903262	28692.3200995484	29402.1769512671	5206879136.47633	538548221613.551	69.9864287289103
"3812"	2021-01-02	29394.9146711618	33268.5277892176	29022.5845833759	32200.2009088801	11501133802.3727	546604959861.57	70.7067310589185
"3811"	2021-01-03	32209.643506688	34810.5482751536	31984.6030733679	33061.9087106127	11515265303.577	598977295437.456	71.4275927213988
"3810"	2021-01-04	32979.5617002227	33686.5919164349	27902.210045862	32013.6576081606	13173240901.936	613330554533.141	69.2420296767273
"3809"	2021-01-05	31983.5728555176	34495.109123755	29915.5270575217	34033.0284407657	10842231921.3475	594839262873.385	67.8862854791997
"3808"	2021-01-06	34009.2553763865	37016.9654234978	33349.6247594546	36845.4271900986	13009728401.8926	632551108331.373	68.2812872773542
"3807"	2021-01-07	36889.9615263143	40408.5752835569	36245.3520106301	39485.0387162807	14997830421.2479	686169214566.951	68.0092321648528
"3806"	2021-01-08	39440.87186378	41981.1008112751	36571.5286144199	40638.6632161706	17073457424.6109	733653754174.495	69.3389477345538
"3805"	2021-01-09	40665.4164684853	41423.1212307609	38776.8781064314	40258.2820777027	8640027265.79978	756467292312.755	70.0972728647618
"3804"	2021-01-10	40230.0023361595	41487.09334593	34846.8797621827	38177.8936488576	14040521643.7755	748407617420.442	68.6094472556892
"3803"	2021-01-11	38174.9783634267	38287.6447451695	30240.9032793966	35435.6510519616	27322358043.8215	710214317092.955	67.9161867890901
"3802"	2021-01-12	35539.9511837485	36653.9726196954	32423.5188481114	34033.1270330233	14583627302.2971	661224688732.7	68.8314926282269
"3801"	2021-01-13	34054.3407986003	37824.3713592777	32318.4221387975	37380.0578308751	13231890194.3476	633617114550.539	68.3481417653377
"3800"	2021-01-14	37376.1025607902	40104.6139143596	36715.5345068905	39115.1616959942	11730062207.6801	695456378539.495	69.0350008654174
"3799"	2021-01-15	39264.3840621037	39704.0118536592	34337.0648100642	36751.1186977502	12853965049.7025	730629661258.288	68.5537940467498
"3798"	2021-01-16	36887.1459646879	37959.6659478885	35363.4808617828	35999.6923280258	8706817219.84852	686427813637.244	67.7666284108445
"3797"	2021-01-17	36042.7245152033	36871.0628736205	33840.9095377552	35824.8612957715	7788427138.08372	670744064353.218	66.2910778594205
"3796"	2021-01-18	35818.1315052566	37466.4679961453	34775.5175195424	36635.7370916337	6965800366.04944	666596934787.827	65.8540185493171
"3795"	2021-01-19	36622.2282110321	37882.3282275265	35871.5915363257	35910.4430569214	8268478318.21144	681595781567.782	65.782203032574
"3794"	2021-01-20	35988.5644882731	36422.2201467458	33373.6357457541	35500.9757378725	9914179680.96778	669834060525.891	64.8899003797988
"3793"	2021-01-21	35510.0223123268	35625.5374107517	30026.1839425765	30834.975924569	14499447533.8094	660955880290.547	64.2692714108832
"3792"	2021-01-22	30742.6705756614	33860.9088509123	28806.4355913641	32978.6550903843	12898481345.288	572247220922.88	64.4955999921288
"3791"	2021-01-23	33030.0516678752	33478.7829763289	31412.040534701	32104.2724268745	5884225569.24568	614856984550.817	64.281943328255
"3790"	2021-01-24	32102.8932582781	33094.7744938782	30944.0319421879	32294.1225017895	5185051660.09304	597625759467.34	63.45308142326
"3789"	2021-01-25	32289.2927823783	34884.5531041201	31918.1490613448	32263.0311556519	8332544545.40446	601124031677.638	62.088105546292
"3788"	2021-01-26	32268.1329063851	32951.9578986932	30843.484002784	32510.0057650414	7948029325.48578	600762597488.924	63.0145100030014
"3787"	2021-01-27	32549.5448353464	32588.8109242429	29228.0770162947	30420.1036206828	10333614813.3059	606030779761.265	62.6906701050943
"3786"	2021-01-28	30408.6183832142	33848.105590614	29897.3505657502	33447.7112823081	9017113436.71696	566197051759.803	62.6940770724533
"3785"	2021-01-29	33421.4960873759	38649.201995974	31919.1111586419	34258.7021283052	23466769467.5013	622327467178.062	63.0798147749733
"3784"	2021-01-30	34323.6309125803	34925.9637058368	32841.3151531694	34307.3179521896	8133220592.79863	639154926341.18	63.0651186237986
"3783"	2021-01-31	34309.1864490307	34395.6382640811	32201.9294611052	33127.6413995758	5825088585.24188	638916842232.104	62.5500325010217
"3782"	2021-02-01	33114.7040772097	34730.2384806079	32328.5659269881	33539.1030028087	7203513502.22392	616697441928.306	62.0970390683875
"3781"	2021-02-02	33562.4860260373	36016.7114349361	33441.4856643625	35504.7202563669	7450099217.46925	625068623592.289	61.7264528073961
"3780"	2021-02-03	35515.9169388393	37714.3078526734	35395.3209252293	37676.074947333	8428180307.43023	661482686455.081	61.7280875976746
"3779"	2021-02-04	37680.0223358224	38759.1808090898	36142.5433019425	36981.9746099121	10033265455.604	701826773608.582	61.2918728731595
"3778"	2021-02-05	36991.6009267889	38354.5233794465	36604.9700533075	38318.4904240052	6963560253.76948	689043364910.339	61.0343115521609
"3777"	2021-02-06	38334.9982409985	41013.7331385134	38243.4102638739	39227.8355738392	10324325862.7339	714104975147.76	60.1201272873647
"3776"	2021-02-07	39299.783514131	39740.6030695153	37378.8318796828	38863.0618394602	8363728037.47321	732115344045.5	61.0327515861711
"3775"	2021-02-08	38860.3173452726	46808.7040938826	37937.9274928728	46445.5480870406	16487578734.8421	723967893064.403	60.8291355906164
"3774"	2021-02-09	46517.269799228	48258.0434075189	45009.1574406725	46496.4438174652	15206250071.378	866658559616.275	63.1941591251423
"3773"	2021-02-10	46566.660838258	47378.8889547604	43739.5884964352	44842.7756273728	11446931658.4916	867620407265.984	62.2089310215985
"3772"	2021-02-11	44914.8411831152	48695.544124127	44027.0800138036	48099.2845062984	10862639865.4926	836880007717.03	60.7067853917501
"3771"	2021-02-12	48200.1079587032	49103.4336826047	46229.7799037825	47407.3549804874	10511057541.5944	898135849144.205	61.5138235086173
"3770"	2021-02-13	47464.1694383404	48209.6295119629	46247.2959666207	47219.1870138029	7171506126.67385	884469363973.47	59.8533638128137
"3769"	2021-02-14	47185.9979147304	49734.2589747056	47073.6726068898	48647.2021725693	8544356816.01636	879329448270.505	59.4100986545012
"3768"	2021-02-15	48704.775602478	50144.796258885	45769.3169888457	47928.9340078706	9005513701.75857	907678755088.73	60.7195718540634
"3767"	2021-02-16	47959.4851840312	50816.5840478652	47041.8434582073	49262.7566349122	12001129333.7875	893825565328.552	60.7191748894368
"3766"	2021-02-17	49240.3053554267	52645.254684701	49028.998997775	52158.9534383474	11838033867.5287	917738827023.65	61.2805242359635
"3765"	2021-02-18	52158.8079777027	52555.9112341504	50875.8378352155	51584.6023151462	8517246152.77498	972178445231.465	61.4713781232829
"3764"	2021-02-19	51612.2570638015	56406.5430815906	50723.6646831499	55951.079877551	12054882549.7882	962040781283.235	60.4731185039459
"3763"	2021-02-20	55912.0731641297	57601.1587440488	53907.7785339912	55898.1551341721	12278755268.7684	1042239457399.3	60.7420775533325
"3762"	2021-02-21	56008.9869332629	58362.2350768859	55513.8960600286	57475.8422923326	8332394690.90931	1044095384321.82	61.2812392234672
"3761"	2021-02-22	57461.6824057925	57570.4569288507	47379.955374239	54129.4561961332	21505061760.3691	1071223700233.42	61.211464901821
"3760"	2021-02-23	54123.8551398535	54217.5611018066	44872.1369486283	48909.5489564047	26593897261.3571	1009041592071.61	61.1616041997386
"3759"	2021-02-24	48909.5765541698	51429.7501611126	46994.8392056217	49734.2064217929	13233866610.8127	911879425206.828	61.5442857185402
"3758"	2021-02-25	49740.1440828982	52090.888439382	46693.1833006143	47085.0170842462	11674484928.3518	927413221437.455	61.03709606423
"3757"	2021-02-26	46844.2308068232	48453.8780924328	44107.4968427223	46309.9095838506	14614875226.0617	873459178196.103	61.1044418538234
"3756"	2021-02-27	46317.6297803833	48373.3804265755	45041.180620994	46168.2766108337	7630471333.53826	863685663969.097	60.8140211141909
"3755"	2021-02-28	46138.7840576536	46676.9012473301	43030.4669588266	45223.3603202881	10290779172.9376	860388522919.826	60.4928746246401
"3754"	2021-03-01	45169.6307357173	49807.3089156827	45033.5892481132	49611.5711974494	11045789337.3445	842352632938.6	60.5398284070365
"3753"	2021-03-02	49628.9877464817	50256.0369568295	47067.5738847592	48500.7235741248	8906215878.26202	925558008275.646	60.5467671449221
"3752"	2021-03-03	48373.6873844709	52660.9212789135	48158.7701689782	50379.5035455485	10847286519.0178	902193215563.228	60.5744568673481
"3751"	2021-03-04	50448.9165558076	51803.2080063323	47512.6171527824	48372.1520361126	10201959050.1035	940937652794.66	60.7043352321556
"3750"	2021-03-05	48462.6080923562	49473.3135025431	46283.1116291442	48774.4891968292	9811877955.93225	903935583491.221	60.5288745331726
"3749"	2021-03-06	48861.3194135521	49204.7610567053	47069.052606556	48900.3464702557	5712650373.3313	911418878567.095	60.3746121172092
"3748"	2021-03-07	48876.110705644	51467.6587436772	48860.8820565063	50984.9534903459	7355124818.55609	911739414160.286	60.090841293045
"3747"	2021-03-08	50963.9380900406	52416.4835274561	49308.8092248709	52402.0989301583	9195889345.80135	950735330345.113	59.9136654145644
"3746"	2021-03-09	52320.4764106523	54935.816584672	51829.9071724152	54919.7494459851	10463488205.3814	976087441727.889	59.5567154788373
"3745"	2021-03-10	54909.6675105747	57407.9795163505	53028.5222767534	55875.7614722897	13013934988.8821	1024442391112.4	59.8730825509885
"3744"	2021-03-11	56036.9551745853	58158.4735723091	54263.9834937381	57802.9445142676	11616485022.7146	1045520305352.43	60.8928113697138
"3743"	2021-03-12	57797.0102073452	58090.5427934757	54889.0152822012	57232.0494473598	11689420739.385	1078413096193.27	61.3013697732618
"3742"	2021-03-13	57207.7685213557	61794.7827604785	56084.6083955969	61174.1891272131	13212694723.8136	1067469811284.31	61.6061367251007
"3741"	2021-03-14	61263.2834399874	61703.6230661439	58967.2965645931	58980.6257339936	8129120848.53944	1143203945048.54	62.0194747310907
"3740"	2021-03-15	59094.9224839879	60610.5628750212	54500.0341625242	55623.076377116	16133669648.6421	1102795925449.39	61.7998665585703
"3739"	2021-03-16	55728.6912253224	56946.7886353657	53256.4409082051	56916.0570950187	11609720772.4511	1040029157105.6	60.7847837890045
"3738"	2021-03-17	56907.8930639672	58979.5314856824	54121.4831117888	58908.9246569907	10582789045.9099	1062084251705.71	60.4601525505894
"3737"	2021-03-18	58932.8385666469	60128.4687115981	57007.9829610077	57642.073169207	10481674985.0747	1099932261467.02	60.8029586471503
"3736"	2021-03-19	57640.1725796818	59465.8981489707	56259.6584356277	58045.1427340171	8332365434.32146	1075859083441.13	60.5057099433622
"3735"	2021-03-20	58113.9028698823	59924.228865088	57828.7339707543	58106.7707055634	7786479808.33747	1084757269370.88	60.0169243433481
"3734"	2021-03-21	58056.4853916601	58633.5133130209	55424.357157937	57368.1010065758	7831299243.48747	1083742133858.49	60.1185311382514
"3733"	2021-03-22	57376.110639353	58453.01915095	53680.9743102718	54103.9435651245	10048406576.282	1071095744256.65	60.1126725564992
"3732"	2021-03-23	54205.2980505037	55852.8938681773	52954.9160416402	54347.4486288734	8582561708.81518	1011957658878.03	59.7026176166949
"3731"	2021-03-24	54446.9936204497	57214.8824775418	51625.9120023455	52295.9220886527	12859904800.2402	1016521617957.39	59.8489546735881
"3730"	2021-03-25	52409.3502153116	53249.5700857732	50351.0425505175	51319.3044986727	12388032038.4876	978529423973.792	60.2400839893294
"3729"	2021-03-26	51418.8386130925	55101.4319819086	51246.4751681133	55058.5225927183	9656996167.0673	960079410774.539	59.7798037936668
"3728"	2021-03-27	55091.0054467465	56668.4107116381	53961.6354926623	55840.9399355414	7166492487.13044	1028699937558.71	59.5735901754764
"3727"	2021-03-28	55859.4354134969	56561.8839584999	54697.0087685893	55770.1595366718	5983787997.96679	1043104177053.54	59.7410354869386
"3726"	2021-03-29	55745.4841061143	58401.4231206851	54876.4208867846	57626.1769535414	10391195037.6398	1041028554837.02	59.6676616550717
"3725"	2021-03-30	57637.5336880672	59425.7194141417	57044.2745369434	58776.6797413691	8503140251.58485	1076414581519.38	59.3121236139312
"3724"	2021-03-31	58759.8820288583	59957.6473089331	56890.482167442	58855.4554157604	10307706463.8668	1097432778973.09	59.2903309837503
"3723"	2021-04-01	58856.662511149	59590.8440166807	58023.7606844295	58716.1787518899	7399504457.56943	1099293664493.59	58.8054369255996
"3722"	2021-04-02	58893.2389898083	60295.083921317	58445.6912944946	58976.8825597329	7348142935.45904	1100028374273.75	58.1999112758675
"3721"	2021-04-03	58993.9884981627	59801.60912912	56907.9234261016	57075.6722238348	7813568109.9351	1101958540210.51	57.1950164072068
"3720"	2021-04-04	57026.7977719755	58531.5109724734	56444.5878918587	58220.4349400686	5409212064.53245	1065265114829.16	57.5384360753028
"3719"	2021-04-05	58210.31811267	59278.2014961011	56791.0575628592	59131.6974987984	7381910669.30315	1087430150475.44	56.6391530521479
"3718"	2021-04-06	59016.1241117235	59478.9741282237	57360.0945926618	58008.9321623495	7046552466.26406	1102536591889.17	56.1011419699194
"3717"	2021-04-07	58000.9011615769	58797.7532490094	55503.8755659745	56010.0009341586	9486334828.41501	1083627192359.41	55.2924801398695
"3716"	2021-04-08	55952.34458834	58157.3646652157	55752.7795308493	58074.7625272188	6456144311.27753	1045401020582.6	56.1038925418968
"3715"	2021-04-09	58095.0883762458	58914.6339690838	57668.4707796514	58116.8003658703	5926571258.26439	1085490795421.81	55.4921233629512
"3714"	2021-04-10	58110.3452777176	61351.4080074319	57876.5455419474	59757.7754413946	10228054086.7225	1085832924061.4	55.2864972678932
"3713"	2021-04-11	59732.8912741195	60746.2705484949	59173.0915900268	60055.8502903385	5810043182.28255	1116205501456.21	55.041923208537
"3712"	2021-04-12	60088.2410376783	61262.1066939752	59370.2542298577	59843.1203978408	8420848134.79411	1122899903949.58	54.7462999372724
"3711"	2021-04-13	59858.1411507517	63796.1746075975	59791.7319404476	63631.4060295176	12699839360.493	1118653055955.53	54.2829513241591
"3710"	2021-04-14	63621.0682198781	64957.9696905387	61279.6412162528	63026.7086262695	13636539073.6584	1189029852151.67	54.3421423092267
"3709"	2021-04-15	63127.6145654626	63854.7526267543	62034.1418885116	63224.1682654741	7998506539.04513	1179875477309.05	53.3166635476231
"3708"	2021-04-16	63288.0777112116	63590.0179281654	60043.8425415745	61412.7507654408	12469753288.6396	1182915348110.31	52.4951676361467
"3707"	2021-04-17	61454.6599794701	62596.48	59661.6484185707	60056.6640312791	8100984544.16105	1148682002644.68	51.5541422352212
"3706"	2021-04-18	60100.6931604611	60467.5584685146	50971.6123249692	56304.3198080101	17964710977.282	1123421000270.68	51.7897992658047
"3705"	2021-04-19	56368.3	58502.7605550848	54264.6680477643	55686.6792148749	11091836266.9789	1053688275422.58	51.2953006369858
"3704"	2021-04-20	55738.965759348	57373.7181167831	53392.0475837777	56561.3490420926	11331370926.5733	1041968816021	51.7401262317277
"3703"	2021-04-21	56574.8661884994	56905.5590628906	53718.5952927886	53923.201927633	9794087222.97565	1057630669890.87	51.140122917322
"3702"	2021-04-22	54058.6920119093	55517.6224171988	50471.0902477766	51710.0020783216	16088946932.8714	1010640850400.77	50.6552154173175
"3701"	2021-04-23	51730.373628302	52144.8648866889	47660.7501149392	51229.0634890015	15582387270.8386	967156125980.572	50.5373064011534
"3700"	2021-04-24	51275.6083459406	51447.9828372832	48719.3119943663	50111.3892787742	7927708497.98026	958700400295.576	50.4619602196299
"3699"	2021-04-25	50115.2332056527	50610.9571367385	47022.7882788881	49121.7691136741	8123361311.05134	937049087281.916	51.2538197277155
"3698"	2021-04-26	49148.7363056486	54550.8699465361	48812.7937636364	54048.7475238507	12378752192.0621	919012391892.25	50.2182338016381
"3697"	2021-04-27	54032.8940422163	55583.8831200429	53298.4752928373	55138.2077508884	8043226979.75495	1010387292369.34	50.0719122265862
"3696"	2021-04-28	55161.2277563844	56488.4099685566	53882.5870499588	54885.9872418413	8153027320.63859	1031535581713.14	49.3524066190538
"3695"	2021-04-29	54886.0154148615	55234.9629531607	52362.8713577777	53601.028740556	8344976544.55399	1026430896845.85	48.95603893894
"3694"	2021-04-30	53590.1228943534	58026.8566331522	53060.3436720697	57757.149216718	10003168255.3418	1002244855854.48	48.2504930836899
"3693"	2021-05-01	57766.9292856284	58522.9134750071	57016.8234891355	57848.1833573165	6794005516.04318	1080409893228.81	49.0772237321034
"3692"	2021-05-02	57837.3932424567	57960.6088441533	56063.1274518702	56618.2114340063	5230382236.06219	1081794682841.37	48.2437315873793
"3691"	2021-05-03	56601.4125746607	58999.4130877579	56485.0367298521	57208.999007537	9011200763.94616	1058739112259.13	47.874842382596
"3690"	2021-05-04	57201.6371332789	57246.0200462853	53072.1977033817	53237.4597741295	12605608178.4802	1070031172023.63	46.35131271461
"3689"	2021-05-05	53319.8936273071	57977.4577141794	52924.6133392828	57502.2988802646	10634378114.4771	997470461926.16	45.6546415909407
"3688"	2021-05-06	57497.2162207379	58399.7706129507	55262.0811596426	56433.331249786	10741305740.4479	1075677963411.07	44.9988315160622
"3687"	2021-05-07	56431.6397628554	58730.2054260449	55286.9274025477	57363.2085338696	8357164908.09675	1055802460382.83	44.531100191158
"3686"	2021-05-08	57380.1252676966	59544.2600577395	56955.6265086749	58944.2477532737	9720203171.17346	1073609399237.81	44.8959560908343
"3685"	2021-05-09	58855.2390350431	59300.7292564925	56234.2927089409	58301.8137358725	8962989422.1695	1101277912412.08	44.6000988416901
"3684"	2021-05-10	58298.141302549	59588.0936900978	53736.3273593229	56027.28807157	13834720164.5115	1090919297965.57	44.2334773796201
"3683"	2021-05-11	56044.0380757782	57321.5460779868	54549.6603450213	56749.6869110516	8530254555.50188	1048799057153.19	44.5062017238614
"3682"	2021-05-12	56755.7544739469	58044.6457227664	48550.9804806742	49504.0361772597	11987274835.3493	1062179026991.33	43.260840292942
"3681"	2021-05-13	48698.0597239964	51518.5486637935	45515.1994342948	49902.2675925036	19467997306.454	911428982746.234	42.4399824076826
"3680"	2021-05-14	49820.5004182134	51566.6637520116	48889.4227772644	49890.5956116103	10438572691.6378	932478230308.9	42.3193174297368
"3679"	2021-05-15	49904.8480259615	51442.8503584719	46582.4286481513	46939.2353582192	10609833297.2927	934095321798.256	40.4526964224609
"3678"	2021-05-16	46950.8006692566	49837.4409043876	43865.1821859694	46473.7811723426	11732167316.9617	878841602739.866	40.6597510838612
"3677"	2021-05-17	46471.9224506588	46767.4054894855	42069.5840137317	43671.6667119007	20657859399.6443	869912978750.018	40.4170345087452
"3676"	2021-05-18	43705.2526545158	46012.996140733	42380.6162480609	42993.1811387169	13574951081.1263	818150708031.472	40.564414513444
"3675"	2021-05-19	43024.4149894144	43795.9042405882	29412.2093007023	36759.9103316123	25976416732.8666	805438695567.255	39.5365607790453
"3674"	2021-05-20	36990.0831942814	43145.1537059685	34958.4250505151	40691.865101509	17071431582.9737	692498871988.348	43.9898161842687
"3673"	2021-05-21	40860.051387165	42528.0450937733	33517.537339237	37328.6447853087	15699719600.318	764977437932.531	42.7509277474213
"3672"	2021-05-22	37329.2122965751	38917.7826559168	35254.5835433371	37489.5696462923	12065356204.4414	698900525606.129	43.7386727835237
"3671"	2021-05-23	37512.2339856338	38332.1925955054	31203.6156901902	34804.3832592406	15579047978.5516	702355077659.266	45.3505633853278
"3670"	2021-05-24	34841.8843448838	39973.4919919896	34221.5559924675	38849.5336049508	16439148241.1047	652384601709.067	46.0323387054957
"3669"	2021-05-25	38720.2846280006	39871.91	36474.778383309	38372.1042741896	10909203339.5157	725034117693.372	43.6263248585421
"3668"	2021-05-26	38375.4429169462	40901.0044690998	37834.4274094295	39295.8057201609	11017526754.3246	718606254264.17	43.3055311942116
"3667"	2021-05-27	39302.5882963182	40453.8089570477	37194.5084621412	38554.1309376792	8730970126.29397	735996428466.735	42.1954290920592
"3666"	2021-05-28	38418.1700070283	38910.0998008637	34772.9536576841	35763.5656467396	12827630771.8275	719463032647.242	42.7086923880237
"3665"	2021-05-29	35770.1012215327	37343.6094039797	33650.961848004	34622.5663280373	10200368399.2229	669898176960.193	43.2425713430185
"3664"	2021-05-30	34642.821530568	36510.6219805491	33381.6225789099	35663.404843986	6568126001.04038	648817804839.604	43.7635984877402
"3663"	2021-05-31	35656.9375525566	37533.4935142466	34180.8929112151	37272.7884359076	8673494351.55115	667842401221.654	43.4066572344044
"3662"	2021-06-01	37299.4090155537	37912.7489433581	35671.9282401353	36685.0684518118	7616931084.94226	698638446746.91	42.2238885225038
"3661"	2021-06-02	36683.3703527266	38235.3286555945	35919.2210538403	37573.7003288146	6429111947.7887	687137766943.807	42.1058231552674
"3660"	2021-06-03	37562.2744625246	39482.1796209587	37176.631820309	39244.8669745096	6901944296.51577	703635551603.79	41.728502791247
"3659"	2021-06-04	39206.9604531252	39288.1309904716	35579.3687548276	36852.2650407995	8408987592.89982	734476751670.711	41.6477955399998
"3658"	2021-06-05	36879.4978290508	38340.6751620546	34811.9258699097	35624.2560913574	7116439403.839	690905836003.662	41.6855686413235
"3657"	2021-06-06	35620.451660243	36583.1540326723	35239.7070913595	35804.8127311241	4587662347.10733	667352079575.755	41.3613525558643
